minutes_watched,CLV,region_0,region_1,region_2,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1583,62,0,0,1,0,0,0,1,0,0,0,0
3801,238,1,0,0,1,0,0,0,0,0,0,0
433,62,0,0,1,0,0,1,0,0,0,0,0
8,119,1,0,0,0,0,0,1,0,0,0,0
1723,147,0,0,1,1,0,0,0,0,0,0,0
1183,118,1,0,0,0,0,1,0,0,0,0,0
24,119,1,0,0,0,0,0,1,0,0,0,0
50,146,1,0,0,0,0,1,0,0,0,0,0
512,142,0,1,0,0,0,0,0,0,1,0,0
638,119,0,0,1,0,0,0,1,0,0,0,0
1591,62,0,0,1,0,0,0,0,0,0,1,0
1451,160,1,0,0,0,0,1,0,0,0,0,0
139,118,1,0,0,0,0,0,0,0,0,0,1
1165,62,0,0,1,1,0,0,0,0,0,0,0
44,118,1,0,0,0,0,0,1,0,0,0,0
249,119,1,0,0,0,0,1,0,0,0,0,0
1,119,1,0,0,0,0,0,1,0,0,0,0
180,119,1,0,0,0,0,1,0,0,0,0,0
4,119,1,0,0,0,0,0,1,0,0,0,0
22,119,1,0,0,0,0,0,1,0,0,0,0
5,62,0,0,1,0,0,0,1,0,0,0,0
179,119,0,0,1,0,0,0,1,0,0,0,0
78,215,0,0,1,0,0,0,0,0,0,1,0
326,144,0,1,0,0,0,0,0,0,0,1,0
16,49,1,0,0,1,0,0,0,0,0,0,0
64,119,0,0,1,0,0,0,0,0,1,0,0
1,119,0,0,1,0,0,0,1,0,0,0,0
288,119,0,0,1,0,0,1,0,0,0,0,0
601,119,0,0,1,0,0,0,1,0,0,0,0
680,142,0,1,0,0,0,1,0,0,0,0,0
233,119,1,0,0,0,0,0,0,0,0,0,1
5,141,0,1,0,0,0,0,1,0,0,0,0
897,119,0,0,1,0,0,0,0,0,0,1,0
726,62,0,0,1,1,0,0,0,0,0,0,0
112,119,0,0,1,0,0,0,0,0,0,1,0
73,119,0,0,1,0,0,1,0,0,0,0,0
10111,118,1,0,0,0,0,0,0,0,1,0,0
68,119,1,0,0,1,0,0,0,0,0,0,0
321,149,0,1,0,0,0,1,0,0,0,0,0
1711,118,1,0,0,0,0,0,1,0,0,0,0
679,62,0,0,1,0,1,0,0,0,0,0,0
512,118,1,0,0,1,0,0,0,0,0,0,0
845,119,1,0,0,0,0,0,0,0,1,0,0
27,147,0,0,1,0,0,0,0,0,1,0,0
169,218,1,0,0,0,0,0,0,0,0,1,0
512,119,1,0,0,0,1,0,0,0,0,0,0
215,119,1,0,0,0,0,0,1,0,0,0,0
371,62,0,0,1,0,0,0,0,0,0,1,0
235,119,1,0,0,0,0,0,1,0,0,0,0
1851,62,0,0,1,0,0,0,0,0,1,0,0
7,119,1,0,0,0,0,1,0,0,0,0,0
1186,119,1,0,0,0,0,0,0,0,0,1,0
105,142,0,0,1,0,0,1,0,0,0,0,0
2354,119,0,0,1,0,0,0,0,0,0,1,0
130,119,1,0,0,0,0,0,1,0,0,0,0
3471,119,0,1,0,0,0,0,0,0,0,0,1
1,119,0,0,1,0,0,0,0,0,0,1,0
313,119,0,0,1,0,0,0,0,0,1,0,0
512,215,0,0,1,0,0,0,0,0,0,1,0
99,119,0,0,1,0,0,0,0,0,0,0,1
63,119,1,0,0,1,0,0,0,0,0,0,0
512,62,0,0,1,0,1,0,0,0,0,0,0
1173,62,0,0,1,0,0,0,1,0,0,0,0
227,118,0,1,0,0,0,0,0,0,0,1,0
541,62,0,0,1,0,0,0,0,0,0,1,0
500,62,0,0,1,0,0,0,0,0,0,1,0
141,119,0,0,1,0,1,0,0,0,0,0,0
1161,62,0,0,1,0,0,1,0,0,0,0,0
138,62,0,0,1,0,0,0,0,0,0,1,0
538,62,0,0,1,0,0,0,0,0,0,1,0
36,119,0,0,1,0,1,0,0,0,0,0,0
5053,118,1,0,0,0,0,1,0,0,0,0,0
56,119,0,0,1,0,0,1,0,0,0,0,0
296,62,0,0,1,0,0,1,0,0,0,0,0
633,62,0,0,1,0,0,0,1,0,0,0,0
1123,118,0,1,0,1,0,0,0,0,0,0,0
1,145,0,0,1,0,0,0,0,0,1,0,0
207,62,0,0,1,0,1,0,0,0,0,0,0
2927,62,0,0,1,0,0,0,0,0,0,1,0
50,119,0,1,0,0,0,0,0,0,0,1,0
215,143,0,1,0,0,0,0,1,0,0,0,0
1228,143,0,0,1,0,0,0,0,0,1,0,0
512,62,0,0,1,1,0,0,0,0,0,0,0
1547,118,1,0,0,1,0,0,0,0,0,0,0
1,146,0,1,0,0,0,0,0,0,0,1,0
43,118,1,0,0,0,0,0,0,0,0,1,0
512,143,0,1,0,1,0,0,0,0,0,0,0
129,62,0,0,1,1,0,0,0,0,0,0,0
286,62,0,0,1,0,0,0,0,0,1,0,0
1884,146,0,1,0,1,0,0,0,0,0,0,0
451,62,0,0,1,0,1,0,0,0,0,0,0
512,148,0,1,0,0,0,0,0,0,0,1,0
197,62,0,0,1,0,0,0,0,0,0,1,0
242,62,0,0,1,1,0,0,0,0,0,0,0
873,62,0,0,1,1,0,0,0,0,0,0,0
49,119,1,0,0,1,0,0,0,0,0,0,0
207,62,0,0,1,0,0,1,0,0,0,0,0
3112,119,0,0,1,0,0,0,1,0,0,0,0
16,62,0,0,1,0,0,0,1,0,0,0,0
2541,75,0,0,1,0,0,0,0,0,0,1,0
55,119,0,0,1,1,0,0,0,0,0,0,0
1673,119,1,0,0,1,0,0,0,0,0,0,0
36,119,1,0,0,1,0,0,0,0,0,0,0
512,181,1,0,0,0,0,0,0,0,0,0,1
793,119,1,0,0,1,0,0,0,0,0,0,0
225,119,0,0,1,0,0,0,1,0,0,0,0
1569,119,0,0,1,1,0,0,0,0,0,0,0
187,119,1,0,0,1,0,0,0,0,0,0,0
107,119,0,0,1,0,0,1,0,0,0,0,0
200,119,1,0,0,0,0,0,1,0,0,0,0
899,62,0,1,0,0,0,0,1,0,0,0,0
1697,119,1,0,0,0,0,1,0,0,0,0,0
884,145,0,1,0,0,0,0,0,0,0,1,0
152,145,0,1,0,0,0,0,1,0,0,0,0
64,119,1,0,0,0,0,1,0,0,0,0,0
285,49,1,0,0,1,0,0,0,0,0,0,0
439,119,1,0,0,0,0,0,0,0,0,1,0
1503,62,0,0,1,0,0,0,0,0,0,1,0
21,119,1,0,0,0,0,0,0,0,1,0,0
732,141,0,1,0,1,0,0,0,0,0,0,0
3124,25,0,0,1,0,0,0,0,0,0,1,0
5906,119,0,0,1,0,0,0,0,0,0,1,0
512,142,0,1,0,0,0,0,0,0,1,0,0
866,119,1,0,0,0,0,0,1,0,0,0,0
1258,118,1,0,0,0,0,0,1,0,0,0,0
153,119,1,0,0,0,0,0,0,0,0,0,1
1566,119,1,0,0,0,0,1,0,0,0,0,0
1384,56,0,0,1,0,0,0,0,0,0,1,0
367,62,0,0,1,0,0,0,0,0,0,1,0
1054,119,1,0,0,0,0,1,0,0,0,0,0
2431,141,1,0,0,0,0,0,0,0,0,0,1
535,62,0,0,1,0,0,0,1,0,0,0,0
565,118,1,0,0,0,0,0,0,0,0,1,0
2,62,0,0,1,1,0,0,0,0,0,0,0
80,144,0,1,0,0,0,0,1,0,0,0,0
32,62,0,0,1,0,0,0,0,0,0,1,0
309,62,0,0,1,1,0,0,0,0,0,0,0
493,119,0,0,1,0,0,1,0,0,0,0,0
13,119,1,0,0,1,0,0,0,0,0,0,0
3787,62,0,0,1,0,0,0,0,0,0,0,1
1284,119,1,0,0,1,0,0,0,0,0,0,0
50,119,1,0,0,1,0,0,0,0,0,0,0
18,119,1,0,0,0,0,0,0,0,0,1,0
512,62,0,0,1,0,0,0,0,0,0,0,1
75,348,1,0,0,1,0,0,0,0,0,0,0
10506,119,1,0,0,0,0,1,0,0,0,0,0
3522,222,1,0,0,0,0,0,0,0,0,0,1
512,118,1,0,0,0,0,0,0,0,0,1,0
512,214,1,0,0,0,0,0,0,0,0,1,0
28,118,1,0,0,1,0,0,0,0,0,0,0
14,128,0,0,1,1,0,0,0,0,0,0,0
259,62,1,0,0,0,0,0,1,0,0,0,0
13,119,1,0,0,0,0,1,0,0,0,0,0
1428,118,1,0,0,0,1,0,0,0,0,0,0
867,62,0,0,1,1,0,0,0,0,0,0,0
7,62,0,0,1,0,0,0,0,0,0,1,0
3051,62,0,0,1,0,0,0,1,0,0,0,0
1014,62,0,0,1,1,0,0,0,0,0,0,0
49,62,0,0,1,0,1,0,0,0,0,0,0
32,62,0,0,1,0,0,0,1,0,0,0,0
19,62,0,0,1,0,0,1,0,0,0,0,0
3,62,0,0,1,0,0,0,0,0,1,0,0
2457,62,0,0,1,0,0,1,0,0,0,0,0
3821,119,1,0,0,0,0,1,0,0,0,0,0
879,62,0,0,1,1,0,0,0,0,0,0,0
5,119,0,0,1,0,0,0,0,0,0,1,0
135,218,1,0,0,1,0,0,0,0,0,0,0
83,62,0,0,1,0,0,0,0,0,0,1,0
1254,62,0,0,1,0,0,0,0,0,0,1,0
83,119,1,0,0,0,1,0,0,0,0,0,0
1469,62,0,0,1,0,0,0,0,0,0,1,0
1867,62,0,0,1,1,0,0,0,0,0,0,0
499,138,1,0,0,0,0,0,1,0,0,0,0
0,119,1,0,0,0,0,1,0,0,0,0,0
1067,119,1,0,0,0,0,1,0,0,0,0,0
26,119,1,0,0,0,0,1,0,0,0,0,0
982,218,1,0,0,0,0,1,0,0,0,0,0
252,119,0,0,1,0,0,0,1,0,0,0,0
604,62,1,0,0,1,0,0,0,0,0,0,0
88,145,0,1,0,0,0,0,0,0,0,0,1
267,62,0,0,1,0,0,0,0,0,0,1,0
1367,62,0,0,1,0,1,0,0,0,0,0,0
1088,119,0,0,1,1,0,0,0,0,0,0,0
313,141,0,1,0,1,0,0,0,0,0,0,0
393,119,0,0,1,0,0,0,0,0,0,1,0
7,29,0,0,1,0,0,0,1,0,0,0,0
78,72,0,0,1,1,0,0,0,0,0,0,0
159,173,0,0,1,0,0,1,0,0,0,0,0
5851,34,0,0,1,0,0,0,1,0,0,0,0
317,58,0,1,0,0,0,1,0,0,0,0,0
21,29,0,0,1,0,0,0,0,1,0,0,0
1436,36,1,0,0,0,0,0,0,0,0,1,0
247,174,1,0,0,0,0,0,0,0,0,1,0
19,174,1,0,0,0,0,1,0,0,0,0,0
512,175,0,1,0,0,0,1,0,0,0,0,0
184,96,1,0,0,0,0,1,0,0,0,0,0
429,173,1,0,0,0,0,0,0,0,0,0,1
641,36,0,0,1,0,0,0,1,0,0,0,0
34,49,0,0,1,0,0,0,1,0,0,0,0
1394,119,0,0,1,0,0,0,0,0,0,1,0
1560,146,1,0,0,0,0,1,0,0,0,0,0
113,25,0,0,1,1,0,0,0,0,0,0,0
75,30,1,0,0,0,0,1,0,0,0,0,0
2690,25,0,0,1,0,0,0,0,0,0,1,0
96,207,0,1,0,0,0,0,0,0,1,0,0
550,74,0,1,0,0,1,0,0,0,0,0,0
512,174,0,0,1,0,0,1,0,0,0,0,0
1961,96,0,0,1,0,0,0,0,0,0,1,0
430,63,0,0,1,0,0,0,0,0,0,1,0
8480,161,0,0,1,0,0,1,0,0,0,0,0
36,174,1,0,0,0,0,1,0,0,0,0,0
149,174,1,0,0,1,0,0,0,0,0,0,0
1422,64,0,0,1,0,0,1,0,0,0,0,0
1153,68,0,0,1,1,0,0,0,0,0,0,0
203,167,0,1,0,0,0,0,1,0,0,0,0
0,172,1,0,0,0,0,0,0,0,0,0,1
1945,304,0,1,0,0,0,0,0,0,0,1,0
36,321,1,0,0,0,1,0,0,0,0,0,0
3225,64,1,0,0,0,0,0,0,0,0,0,1
2186,96,0,0,1,1,0,0,0,0,0,0,0
4,136,0,0,1,0,0,0,0,0,0,0,1
29771,59,0,0,1,0,0,0,0,0,0,1,0
6,184,1,0,0,0,0,1,0,0,0,0,0
190,174,1,0,0,1,0,0,0,0,0,0,0
2,36,1,0,0,0,0,0,0,0,0,1,0
1205,91,0,0,1,0,1,0,0,0,0,0,0
146,183,1,0,0,0,0,1,0,0,0,0,0
170,36,0,0,1,0,0,0,0,0,0,0,1
316,293,0,1,0,0,0,0,1,0,0,0,0
584,216,1,0,0,0,0,0,0,0,0,1,0
12584,48,0,0,1,0,0,1,0,0,0,0,0
638,164,0,0,1,0,0,0,0,1,0,0,0
333,19,0,0,1,0,0,0,0,0,0,0,1
969,137,1,0,0,1,0,0,0,0,0,0,0
1276,174,0,0,1,0,0,0,1,0,0,0,0
822,183,1,0,0,1,0,0,0,0,0,0,0
94,97,0,0,1,0,0,0,0,0,0,0,1
69,172,1,0,0,0,0,1,0,0,0,0,0
6938,183,0,1,0,0,0,0,0,0,0,1,0
442,36,0,0,1,1,0,0,0,0,0,0,0
15260,35,0,0,1,0,0,1,0,0,0,0,0
7,219,0,1,0,0,0,0,1,0,0,0,0
656,219,0,1,0,0,0,1,0,0,0,0,0
12552,36,1,0,0,0,0,0,1,0,0,0,0
1249,97,0,1,0,1,0,0,0,0,0,0,0
473,207,0,1,0,1,0,0,0,0,0,0,0
1017,174,1,0,0,0,0,0,0,0,1,0,0
76,44,0,0,1,1,0,0,0,0,0,0,0
10,348,1,0,0,0,0,0,0,0,0,0,1
175,36,1,0,0,0,0,1,0,0,0,0,0
512,138,1,0,0,0,0,0,1,0,0,0,0
128,184,1,0,0,0,0,1,0,0,0,0,0
378,72,1,0,0,0,0,1,0,0,0,0,0
78,96,0,0,1,0,0,1,0,0,0,0,0
8727,97,1,0,0,1,0,0,0,0,0,0,0
1191,145,0,1,0,0,0,1,0,0,0,0,0
136,290,0,1,0,0,0,0,0,0,0,0,1
566,184,1,0,0,0,0,0,0,0,0,0,1
2393,36,1,0,0,0,0,0,0,0,0,1,0
1917,184,1,0,0,0,0,0,0,0,0,1,0
416,36,0,0,1,0,0,0,1,0,0,0,0
522,19,0,0,1,0,0,1,0,0,0,0,0
141,143,0,1,0,1,0,0,0,0,0,0,0
600,174,0,0,1,0,0,1,0,0,0,0,0
2395,63,0,0,1,0,0,0,0,0,1,0,0
71,206,0,1,0,0,0,0,0,0,1,0,0
6194,183,1,0,0,0,0,0,0,0,0,1,0
1419,210,0,1,0,0,0,1,0,0,0,0,0
784,96,0,0,1,1,0,0,0,0,0,0,0
18048,36,0,0,1,0,0,1,0,0,0,0,0
10244,91,0,0,1,0,0,0,0,0,0,0,1
47,138,1,0,0,0,0,0,0,0,0,1,0
1769,27,0,0,1,0,0,0,1,0,0,0,0
385,97,0,0,1,0,0,1,0,0,0,0,0
1580,315,1,0,0,0,1,0,0,0,0,0,0
1073,36,0,0,1,0,0,0,0,1,0,0,0
798,64,0,0,1,0,0,1,0,0,0,0,0
22438,303,0,0,1,0,0,0,1,0,0,0,0
69,348,0,0,1,0,0,0,1,0,0,0,0
1373,64,1,0,0,0,0,1,0,0,0,0,0
72,138,0,0,1,0,0,1,0,0,0,0,0
1018,239,1,0,0,0,0,0,1,0,0,0,0
155,130,1,0,0,1,0,0,0,0,0,0,0
245,143,1,0,0,1,0,0,0,0,0,0,0
390,184,1,0,0,0,0,1,0,0,0,0,0
3324,71,1,0,0,0,0,0,0,0,1,0,0
471,72,0,0,1,0,0,1,0,0,0,0,0
537,19,0,0,1,0,0,1,0,0,0,0,0
171,99,1,0,0,1,0,0,0,0,0,0,0
37,52,1,0,0,0,0,0,1,0,0,0,0
654,173,1,0,0,0,0,1,0,0,0,0,0
512,99,1,0,0,0,0,0,0,0,0,0,1
383,183,1,0,0,0,0,1,0,0,0,0,0
86,173,1,0,0,0,0,1,0,0,0,0,0
344,97,1,0,0,1,0,0,0,0,0,0,0
401,99,0,0,1,0,0,0,0,0,0,1,0
1332,91,0,0,1,0,1,0,0,0,0,0,0
3220,207,0,1,0,1,0,0,0,0,0,0,0
127,130,1,0,0,0,0,0,0,0,1,0,0
989,184,1,0,0,0,0,1,0,0,0,0,0
1927,19,0,0,1,0,0,0,0,0,0,1,0
4,149,1,0,0,1,0,0,0,0,0,0,0
128,138,0,1,0,0,0,1,0,0,0,0,0
306,174,1,0,0,0,0,1,0,0,0,0,0
1610,64,1,0,0,0,0,0,0,0,0,0,1
412,159,1,0,0,0,0,0,0,0,0,0,1
804,211,0,1,0,1,0,0,0,0,0,0,0
403,239,1,0,0,1,0,0,0,0,0,0,0
6999,190,0,0,1,1,0,0,0,0,0,0,0
63,294,1,0,0,1,0,0,0,0,0,0,0
548,91,0,0,1,0,0,1,0,0,0,0,0
2172,348,0,1,0,0,0,1,0,0,0,0,0
5057,272,0,1,0,1,0,0,0,0,0,0,0
1120,147,0,0,1,0,0,0,0,0,0,0,1
3187,36,1,0,0,0,0,1,0,0,0,0,0
355,62,0,0,1,1,0,0,0,0,0,0,0
99,51,0,0,1,1,0,0,0,0,0,0,0
2679,97,0,0,1,0,0,0,1,0,0,0,0
6174,184,0,0,1,0,0,1,0,0,0,0,0
169,93,1,0,0,0,0,1,0,0,0,0,0
1565,99,1,0,0,1,0,0,0,0,0,0,0
4094,66,0,1,0,0,0,0,0,0,1,0,0
111,27,1,0,0,0,0,1,0,0,0,0,0
408,49,1,0,0,0,0,0,1,0,0,0,0
240,77,0,0,1,0,0,0,0,0,0,1,0
146,33,0,1,0,0,0,0,0,0,1,0,0
2339,174,0,0,1,0,0,1,0,0,0,0,0
512,348,1,0,0,1,0,0,0,0,0,0,0
165,174,0,0,1,0,0,1,0,0,0,0,0
1396,174,1,0,0,1,0,0,0,0,0,0,0
734,26,1,0,0,0,0,1,0,0,0,0,0
1256,19,0,0,1,1,0,0,0,0,0,0,0
0,173,1,0,0,0,0,0,1,0,0,0,0
307,19,0,0,1,1,0,0,0,0,0,0,0
426,215,1,0,0,0,0,1,0,0,0,0,0
101,173,1,0,0,1,0,0,0,0,0,0,0
11929,18,0,0,1,0,0,1,0,0,0,0,0
341,97,1,0,0,0,0,1,0,0,0,0,0
512,91,0,0,1,1,0,0,0,0,0,0,0
1168,14,0,0,1,1,0,0,0,0,0,0,0
1989,25,1,0,0,1,0,0,0,0,0,0,0
78,85,0,1,0,0,0,1,0,0,0,0,0
9438,19,0,0,1,0,0,0,0,0,0,1,0
3490,134,1,0,0,0,0,0,0,0,1,0,0
471,174,1,0,0,0,0,1,0,0,0,0,0
310,174,1,0,0,0,0,1,0,0,0,0,0
589,206,0,1,0,0,0,0,0,0,0,0,1
305,77,0,0,1,0,1,0,0,0,0,0,0
263,215,0,0,1,0,0,1,0,0,0,0,0
440,36,0,0,1,0,0,1,0,0,0,0,0
49,27,1,0,0,0,0,1,0,0,0,0,0
452,72,1,0,0,0,1,0,0,0,0,0,0
62,174,1,0,0,0,0,1,0,0,0,0,0
3953,232,0,0,1,1,0,0,0,0,0,0,0
2971,174,0,0,1,0,0,1,0,0,0,0,0
11,56,0,0,1,0,0,1,0,0,0,0,0
85,96,0,1,0,0,0,0,0,0,0,1,0
374,208,0,1,0,0,0,1,0,0,0,0,0
2803,93,1,0,0,0,0,1,0,0,0,0,0
260,36,0,0,1,0,0,1,0,0,0,0,0
107,147,0,0,1,0,0,0,1,0,0,0,0
10,36,0,0,1,0,0,1,0,0,0,0,0
919,48,0,0,1,0,0,1,0,0,0,0,0
262,174,1,0,0,0,0,1,0,0,0,0,0
480,164,0,0,1,0,0,0,0,0,0,1,0
1082,174,1,0,0,0,0,1,0,0,0,0,0
1035,148,0,0,1,0,0,1,0,0,0,0,0
199,184,1,0,0,0,0,1,0,0,0,0,0
22,401,0,0,1,0,0,0,0,1,0,0,0
322,62,0,0,1,0,0,1,0,0,0,0,0
132,348,1,0,0,0,0,0,0,0,0,0,1
26,19,0,0,1,0,0,1,0,0,0,0,0
2186,34,0,0,1,1,0,0,0,0,0,0,0
618,174,1,0,0,0,0,0,0,0,0,1,0
216,138,1,0,0,0,0,0,0,0,0,1,0
679,44,0,0,1,1,0,0,0,0,0,0,0
121,184,1,0,0,0,0,1,0,0,0,0,0
4,184,1,0,0,0,0,1,0,0,0,0,0
581,174,1,0,0,0,0,1,0,0,0,0,0
681,170,0,1,0,0,0,0,1,0,0,0,0
4735,167,0,0,1,0,0,1,0,0,0,0,0
1840,72,0,0,1,0,0,1,0,0,0,0,0
512,184,0,1,0,0,0,1,0,0,0,0,0
765,129,0,0,1,1,0,0,0,0,0,0,0
650,209,0,1,0,0,0,1,0,0,0,0,0
1413,48,1,0,0,1,0,0,0,0,0,0,0
76,194,0,1,0,0,0,1,0,0,0,0,0
370,240,1,0,0,0,0,1,0,0,0,0,0
40,149,0,0,1,0,0,1,0,0,0,0,0
748,208,0,1,0,1,0,0,0,0,0,0,0
260,240,1,0,0,0,0,1,0,0,0,0,0
45,185,1,0,0,0,0,1,0,0,0,0,0
76,36,1,0,0,0,0,1,0,0,0,0,0
1507,48,0,0,1,1,0,0,0,0,0,0,0
644,19,0,0,1,0,0,0,0,0,0,1,0
150,36,0,0,1,0,0,0,1,0,0,0,0
363,138,0,1,0,0,1,0,0,0,0,0,0
225,240,0,0,1,0,0,1,0,0,0,0,0
38845,64,0,0,1,0,0,0,1,0,0,0,0
11332,14,0,0,1,0,0,0,0,0,0,1,0
156,19,0,0,1,0,0,1,0,0,0,0,0
512,77,1,0,0,0,0,0,1,0,0,0,0
6441,176,0,0,1,0,0,1,0,0,0,0,0
2484,65,0,1,0,0,1,0,0,0,0,0,0
116,240,1,0,0,0,0,0,0,0,0,0,1
6445,64,1,0,0,0,0,1,0,0,0,0,0
188,19,0,0,1,0,0,0,0,0,0,1,0
360,43,0,1,0,0,0,0,1,0,0,0,0
94,91,0,0,1,0,0,1,0,0,0,0,0
5592,19,0,0,1,0,0,1,0,0,0,0,0
4407,77,0,0,1,0,0,0,0,0,0,1,0
1601,174,1,0,0,1,0,0,0,0,0,0,0
109,239,0,0,1,0,0,1,0,0,0,0,0
848,119,0,0,1,0,0,0,0,0,1,0,0
2004,184,1,0,0,0,0,0,0,0,0,1,0
11,178,1,0,0,0,0,1,0,0,0,0,0
4,348,0,0,1,1,0,0,0,0,0,0,0
106,174,0,0,1,0,0,0,0,0,0,0,1
143,184,1,0,0,0,0,0,0,0,0,0,1
3005,150,0,0,1,0,0,0,0,0,0,0,1
226,32,0,1,0,0,0,1,0,0,0,0,0
1837,96,0,0,1,0,0,1,0,0,0,0,0
958,176,0,1,0,0,0,1,0,0,0,0,0
100,137,0,0,1,0,0,0,0,0,1,0,0
1634,327,0,1,0,0,0,0,0,0,1,0,0
1827,96,0,0,1,1,0,0,0,0,0,0,0
803,174,0,0,1,0,0,1,0,0,0,0,0
173,16,0,0,1,0,0,0,0,0,0,1,0
75,179,0,1,0,0,0,0,0,0,0,1,0
0,29,1,0,0,0,0,1,0,0,0,0,0
520,27,1,0,0,0,0,1,0,0,0,0,0
226,174,1,0,0,0,0,1,0,0,0,0,0
1920,72,0,0,1,0,0,1,0,0,0,0,0
99,164,0,0,1,0,0,0,1,0,0,0,0
515,184,1,0,0,0,0,1,0,0,0,0,0
2739,184,1,0,0,0,0,1,0,0,0,0,0
135,19,0,0,1,0,0,1,0,0,0,0,0
1289,214,1,0,0,0,0,1,0,0,0,0,0
5001,143,0,1,0,0,0,0,0,0,0,1,0
378,138,0,1,0,0,1,0,0,0,0,0,0
692,171,0,1,0,0,1,0,0,0,0,0,0
405,72,0,0,1,0,1,0,0,0,0,0,0
7886,274,1,0,0,1,0,0,0,0,0,0,0
74,138,1,0,0,0,0,0,0,0,0,1,0
362,213,0,1,0,1,0,0,0,0,0,0,0
1924,293,0,0,1,0,0,0,0,0,0,1,0
953,34,0,1,0,0,0,0,0,0,1,0,0
2551,348,0,0,1,0,0,0,1,0,0,0,0
11060,59,0,0,1,0,0,0,1,0,0,0,0
440,68,0,0,1,0,0,1,0,0,0,0,0
340,130,1,0,0,1,0,0,0,0,0,0,0
232,138,1,0,0,0,0,1,0,0,0,0,0
26,138,1,0,0,0,0,0,0,0,0,1,0
1043,84,0,0,1,0,0,0,0,0,1,0,0
74,169,1,0,0,0,0,1,0,0,0,0,0
1159,164,0,0,1,1,0,0,0,0,0,0,0
1604,25,0,0,1,1,0,0,0,0,0,0,0
3014,64,0,0,1,0,0,0,1,0,0,0,0
137,138,1,0,0,0,0,1,0,0,0,0,0
1152,72,0,0,1,0,0,0,0,0,1,0,0
19,138,1,0,0,0,1,0,0,0,0,0,0
2995,138,0,0,1,0,0,0,0,0,0,0,1
1521,19,0,0,1,0,0,1,0,0,0,0,0
435,138,1,0,0,0,0,0,0,0,0,0,1
272,138,1,0,0,1,0,0,0,0,0,0,0
292,149,0,0,1,0,1,0,0,0,0,0,0
373,138,1,0,0,1,0,0,0,0,0,0,0
32,72,0,1,0,0,0,0,0,0,0,1,0
512,163,0,1,0,0,0,0,1,0,0,0,0
1138,138,1,0,0,0,0,1,0,0,0,0,0
2,143,1,0,0,1,0,0,0,0,0,0,0
5724,138,1,0,0,0,0,0,1,0,0,0,0
170,138,1,0,0,0,0,0,1,0,0,0,0
109,138,0,0,1,1,0,0,0,0,0,0,0
30,237,0,0,1,0,0,0,1,0,0,0,0
605,138,1,0,0,0,0,0,1,0,0,0,0
161,138,0,0,1,0,0,0,0,0,1,0,0
484,72,0,0,1,0,0,0,0,0,0,0,1
1014,75,0,0,1,0,0,1,0,0,0,0,0
99,72,0,0,1,0,0,1,0,0,0,0,0
271,143,1,0,0,0,0,1,0,0,0,0,0
32,138,1,0,0,0,0,0,1,0,0,0,0
259,138,1,0,0,0,0,0,0,0,1,0,0
777,138,1,0,0,0,0,1,0,0,0,0,0
418,137,0,0,1,0,0,1,0,0,0,0,0
1477,138,1,0,0,0,0,0,1,0,0,0,0
839,72,0,0,1,0,0,0,1,0,0,0,0
26,72,0,0,1,1,0,0,0,0,0,0,0
18,164,0,1,0,0,0,0,1,0,0,0,0
4053,138,1,0,0,0,0,1,0,0,0,0,0
1316,137,1,0,0,0,0,1,0,0,0,0,0
46,138,1,0,0,0,0,1,0,0,0,0,0
630,138,1,0,0,0,0,1,0,0,0,0,0
11,138,1,0,0,1,0,0,0,0,0,0,0
601,138,1,0,0,0,0,0,1,0,0,0,0
779,72,0,0,1,0,0,0,1,0,0,0,0
77,138,1,0,0,0,0,0,1,0,0,0,0
939,138,1,0,0,0,0,1,0,0,0,0,0
196,138,0,0,1,1,0,0,0,0,0,0,0
2,138,1,0,0,0,0,0,1,0,0,0,0
52,138,1,0,0,0,0,0,0,0,0,0,1
256,138,0,0,1,0,0,0,1,0,0,0,0
4,72,0,0,1,1,0,0,0,0,0,0,0
432,138,1,0,0,0,0,1,0,0,0,0,0
3446,64,0,0,1,0,0,1,0,0,0,0,0
2248,97,0,0,1,0,0,0,0,0,0,1,0
29,137,1,0,0,0,1,0,0,0,0,0,0
219,138,0,0,1,1,0,0,0,0,0,0,0
34,72,0,0,1,0,0,1,0,0,0,0,0
1,138,0,0,1,0,0,0,1,0,0,0,0
702,72,0,0,1,0,0,0,1,0,0,0,0
103,72,0,0,1,1,0,0,0,0,0,0,0
775,138,1,0,0,0,0,0,0,0,0,1,0
217,75,0,0,1,0,0,1,0,0,0,0,0
34,142,1,0,0,0,0,1,0,0,0,0,0
137,149,1,0,0,0,0,0,0,0,0,0,1
3263,143,0,0,1,0,1,0,0,0,0,0,0
125,143,1,0,0,0,0,0,0,0,0,0,1
1757,121,1,0,0,0,0,0,0,0,0,0,1
6,143,1,0,0,0,0,1,0,0,0,0,0
45,143,1,0,0,0,0,0,0,0,0,0,1
4,78,0,0,1,1,0,0,0,0,0,0,0
2536,184,1,0,0,0,0,0,0,0,0,1,0
512,75,0,0,1,0,0,0,0,0,0,1,0
2,178,0,1,0,0,0,1,0,0,0,0,0
2406,19,0,0,1,0,0,1,0,0,0,0,0
91,174,0,1,0,1,0,0,0,0,0,0,0
79,143,1,0,0,1,0,0,0,0,0,0,0
5940,77,0,0,1,1,0,0,0,0,0,0,0
